_MEMBER_CNet-SVM,_MEMBER_Enet-SVM,_MEMBER_L2SCAD-SVM,_MEMBER_SCAD-SVM,_MEMBER_SGLasso-SVM,_MEMBER_SVM-RFE,_MEMBER_mRMR-SVM,_LogP_CNet-SVM,_LogP_Enet-SVM,_LogP_L2SCAD-SVM,_LogP_SCAD-SVM,_LogP_SGLasso-SVM,_LogP_SVM-RFE,_LogP_mRMR-SVM,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,0,0,0,0,-4.637192381667474,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-2428928,M1000000,1,0,Reactome Gene Sets,6,IRS-related events triggered by IGF1R,,-5.896819155574668,26.639026111503178,11.137292362225809,30198,52,109,5,4.587155963302752,2.0038348475654213,208|2246|2253|3845|8817,AKT2|FGF1|FGF8|KRAS|FGF18,-3.6979671691501594,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,1,0,0,0,1,-2.785205701719743,0.0,-3.395704647504952,0.0,0.0,0.0,-2.8674899222181525,GO:0070374,M1010001,3,0,GO Biological Processes,19,positive regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-5.835492904633627,10.02880983021296,8.108188374775859,30198,221,109,8,7.339449541284404,2.4978475771938924,148|2246|2253|3725|5595|6354|6464|8817,ADRA1A|FGF1|FGF8|JUN|MAPK3|CCL7|SHC1|FGF18,-3.651774661338176,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-5.724297477619052,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-5654693,M1000000,1,0,Reactome Gene Sets,6,FRS-mediated FGFR1 signaling,,-5.724297477619052,123.08967391304348,19.077314427947208,30198,23,32,3,9.375,5.152697639950359,2246|2253|3845,FGF1|FGF8|KRAS,-3.3400142058847186,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,1,-3.510880228508419,0.0,0.0,0.0,0.0,0.0,-4.90148870387522,R-HSA-9006925,M1000001,2,0,Reactome Gene Sets,6,Intracellular signaling by second messengers,,-5.719860444583361,8.069297229892223,7.517805067859153,30198,309,109,9,8.256880733944953,2.6362191336361964,208|1385|2246|2253|3725|3815|5137|5595|8817,AKT2|CREB1|FGF1|FGF8|JUN|KIT|PDE1C|MAPK3|FGF18,-3.562634612907974,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-5.611413810034717,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-5654700,M1000000,1,0,Reactome Gene Sets,6,FRS-mediated FGFR2 signaling,,-5.7175811136334005,44.327339449541284,13.044097937317787,30198,25,109,4,3.669724770642202,1.8008805113767183,2246|2253|3845|8817,FGF1|FGF8|KRAS|FGF18,-3.562634612907974,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,1,0,0,0,1,-2.3624915970796994,0.0,-2.96136819265053,0.0,0.0,0.0,-3.6059135637614625,GO:0070372,M1010001,3,0,GO Biological Processes,19,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-5.6854865729170365,7.991707833450953,7.471674505915831,30198,312,109,9,8.256880733944953,2.6362191336361964,148|2246|2253|3725|4089|5595|6354|6464|8817,ADRA1A|FGF1|FGF8|JUN|SMAD4|MAPK3|CCL7|SHC1|FGF18,-3.5388125981576,0,1,0,0,-22.035100255838625,123.08967391304348,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.46913044064713,R-HSA-2219528,M0000001,1,0,Reactome Gene Sets,6,PI3K/AKT Signaling in Cancer,,-5.659229780949155,15.983415666901903,9.212527779187727,30198,104,109,6,5.504587155963303,2.184512281214591,208|1385|2246|2253|3815|8817,AKT2|CREB1|FGF1|FGF8|KIT|FGF18,-3.5179845579011166,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-4.386112129808291,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-1226099,M1000000,1,0,Reactome Gene Sets,6,Signaling by FGFR in disease,,-5.478427476009798,21.98776758409786,10.036728915852764,30198,63,109,5,4.587155963302752,2.0038348475654213,1523|2246|2253|3845|8817,CUX1|FGF1|FGF8|KRAS|FGF18,-3.3633524873220635,0,1,0,0,-22.035100255838625,123.08967391304348,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.325603519031936,R-HSA-199418,M0000001,1,0,Reactome Gene Sets,6,Negative regulation of the PI3K/AKT network,,-5.44920085529095,14.710400259803523,8.788315078505153,30198,113,109,6,5.504587155963303,2.184512281214591,208|2246|2253|3815|5595|8817,AKT2|FGF1|FGF8|KIT|MAPK3|FGF18,-3.341679004493662,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-5.322288607599906,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-5654687,M1000000,1,0,Reactome Gene Sets,6,Downstream signaling of activated FGFR1,,-5.329087964697262,35.74785439479136,11.650217935027602,30198,31,109,4,3.669724770642202,1.8008805113767183,2246|2253|3845|6464,FGF1|FGF8|KRAS|SHC1,-3.24583468862691,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,1,-2.552141351997772,0.0,0.0,0.0,0.0,0.0,-5.20834007308101,R-HSA-1257604,M1000001,2,0,Reactome Gene Sets,6,PIP3 activates AKT signaling,,-5.228214190398032,8.300999896917844,7.212214435840742,30198,267,109,8,7.339449541284404,2.4978475771938924,208|1385|2246|2253|3725|3815|5595|8817,AKT2|CREB1|FGF1|FGF8|JUN|KIT|MAPK3|FGF18,-3.1588966922709725,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-5.05107085435269,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-5655302,M1000000,1,0,Reactome Gene Sets,6,Signaling by FGFR1 in disease,,-5.05107085435269,74.50164473684211,14.766283843368116,30198,38,32,3,9.375,5.152697639950359,2246|2253|3845,FGF1|FGF8|KRAS,-2.896619115859266,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-4.887420525008037,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-5655253,M1000000,1,0,Reactome Gene Sets,6,Signaling by FGFR2 in disease,,-4.887420525008037,65.83866279069767,13.857555805754517,30198,43,32,3,9.375,5.152697639950359,2246|2253|3845,FGF1|FGF8|KRAS,-2.805907535716609,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-4.742388479958509,0.0,0.0,0.0,0.0,0.0,0.0,WP2848,M1000000,1,0,WikiPathways,27,Pluripotent stem cell differentiation pathway,,-4.742388479958509,58.98046875,13.093528802275223,30198,48,32,3,9.375,5.152697639950359,2246|2253|3624,FGF1|FGF8|INHBA,-2.7115297929018047,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,1,-3.4279120247063672,0.0,0.0,0.0,0.0,0.0,-3.5385498780711657,R-HSA-5683057,M1000001,2,0,Reactome Gene Sets,6,MAPK family signaling cascades,,-4.611751445709254,6.8195906845448135,6.348717057866783,30198,325,109,8,7.339449541284404,2.4978475771938924,2246|2253|3725|3815|3845|5595|6464|8817,FGF1|FGF8|JUN|KIT|KRAS|MAPK3|SHC1|FGF18,-2.6528464309938986,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,1,0,0,1,0,-3.930101949137614,0.0,-3.2912608651469433,0.0,0.0,-4.042678279313105,0.0,hsa04020,M1010010,3,0,KEGG Pathway,24,Calcium signaling pathway,,-4.561130051774183,8.080504587155964,6.6283387028723455,30198,240,109,7,6.422018348623853,2.3480609122499354,148|2246|2253|5021|5137|8817|9127,ADRA1A|FGF1|FGF8|OXTR|PDE1C|FGF18|P2RX6,-2.617221893764237,0,1,0,0,-22.035100255838625,123.08967391304348,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.7978177339279666,R-HSA-6811558,M0000001,1,0,Reactome Gene Sets,6,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-4.372969356397423,13.068201488661936,7.491369695614671,30198,106,109,5,4.587155963302752,2.0038348475654213,2246|2253|3815|5595|8817,FGF1|FGF8|KIT|MAPK3|FGF18,-2.4474381574223187,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,1,-2.4940157568449832,0.0,0.0,0.0,0.0,0.0,-3.7852909489539894,R-HSA-5673001,M1000001,2,0,Reactome Gene Sets,6,RAF/MAP kinase cascade,,-4.138130370539769,6.926146788990826,5.99620417800466,30198,280,109,7,6.422018348623853,2.3480609122499354,2246|2253|3815|3845|5595|6464|8817,FGF1|FGF8|KIT|KRAS|MAPK3|SHC1|FGF18,-2.2464253045889238,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,1,-2.468158950826436,0.0,0.0,0.0,0.0,0.0,-3.7500567104627893,R-HSA-5684996,M1000001,2,0,Reactome Gene Sets,6,MAPK1/MAPK3 signaling,,-4.080648136299607,6.780843010200809,5.912113149287383,30198,286,109,7,6.422018348623853,2.3480609122499354,2246|2253|3815|3845|5595|6464|8817,FGF1|FGF8|KIT|KRAS|MAPK3|SHC1|FGF18,-2.2038687482786576,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-4.012564644945965,0.0,0.0,0.0,0.0,0.0,0.0,GO:0071774,M1000000,1,0,GO Biological Processes,19,response to fibroblast growth factor,19_GO:0050896 response to stimulus,-4.012564644945965,33.703125,9.77558372442693,30198,84,32,3,9.375,5.152697639950359,2002|2246|2253,ELK1|FGF1|FGF8,-2.207318972825257,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-2.802160617644536,0.0,0.0,0.0,0.0,0.0,0.0,hsa04810,M1000000,1,0,KEGG Pathway,24,Regulation of actin cytoskeleton,,-3.8412431207019697,7.625115730999074,5.908771193103573,30198,218,109,6,5.504587155963303,2.184512281214591,2246|2253|3845|5595|8817|128239,FGF1|FGF8|KRAS|MAPK3|FGF18|IQGAP3,-2.0063896216900203,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,0,-3.2707985603828167,0.0,0.0,0.0,0.0,0.0,0.0,WP51,M1000000,1,0,WikiPathways,27,Regulation of actin cytoskeleton,,-3.661267830990529,9.234862385321101,6.0853485945580745,30198,150,109,5,4.587155963302752,2.0038348475654213,2246|2253|3845|5595|8817,FGF1|FGF8|KRAS|MAPK3|FGF18,-1.8597393953887718,0,1,0,0,-22.035100255838625,123.08967391304348,
1,0,0,0,0,0,1,-6.305897403739796,0.0,0.0,0.0,0.0,0.0,-11.80931511067548,hsa05226,M1000001,2,0,KEGG Pathway,24,Gastric cancer,,-15.535080246366794,26.0311557170125,18.43530366201861,30198,149,109,14,12.844036697247706,3.2046903570878977,208|1499|2246|2253|3845|4040|4089|4616|5595|6464|7480|8817|51176|54361,AKT2|CTNNB1|FGF1|FGF8|KRAS|LRP6|SMAD4|GADD45B|MAPK3|SHC1|WNT10B|FGF18|LEF1|WNT4,-11.716116645861291,0,2,1,1,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-4.531231472749403,0.0,0.0,0.0,0.0,0.0,-11.388162123649478,hsa05225,M1000001,2,0,KEGG Pathway,24,Hepatocellular carcinoma,,-13.346860362354889,21.438073394495415,15.98851764166435,30198,168,109,13,11.926605504587156,3.1043275972683815,208|1499|2002|3845|4040|4089|4616|5595|6464|6599|7480|51176|54361,AKT2|CTNNB1|ELK1|KRAS|LRP6|SMAD4|GADD45B|MAPK3|SHC1|SMARCC1|WNT10B|LEF1|WNT4,-9.776940513658644,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-6.086712717693604,0.0,0.0,0.0,0.0,0.0,-9.630259880728271,WP4239,M1000001,2,0,WikiPathways,27,Epithelial to mesenchymal transition in colorectal cancer,,-12.028416015824678,20.1487906588824,14.844830279363915,30198,165,109,12,11.009174311926605,2.9980353079826774,208|1284|1499|3845|4040|4089|5595|6464|7480|8788|28514|54361,AKT2|COL4A2|CTNNB1|KRAS|LRP6|SMAD4|MAPK3|SHC1|WNT10B|DLK1|DLL1|WNT4,-8.634587426184115,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-5.179876789773318,0.0,0.0,0.0,0.0,0.0,-5.29531495163247,WP710,M1000001,2,0,WikiPathways,27,DNA damage response (only ATM dependent),,-9.420119783679786,21.68185081771041,13.374237180749262,30198,115,109,9,8.256880733944953,2.6362191336361964,208|1499|3725|3845|4089|6464|7480|51176|54361,AKT2|CTNNB1|JUN|KRAS|SMAD4|SHC1|WNT10B|LEF1|WNT4,-6.394267979333817,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-3.775088855325084,0.0,0.0,0.0,0.0,0.0,-5.519842196673674,hsa04916,M1000001,2,0,KEGG Pathway,24,Melanogenesis,,-8.4689082754085,21.944227450267963,12.689797728913009,30198,101,109,8,7.339449541284404,2.4978475771938924,1385|1499|3815|3845|5595|7480|51176|54361,CREB1|CTNNB1|KIT|KRAS|MAPK3|WNT10B|LEF1|WNT4,-5.606532086476582,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-5.304286222666122,0.0,0.0,0.0,0.0,0.0,-3.7857580838888856,WP399,M1000001,2,0,WikiPathways,27,Wnt signaling pathway and pluripotency,,-8.269068420014703,20.713710023150135,12.29513251495659,30198,107,109,8,7.339449541284404,2.4978475771938924,1499|3725|4040|4800|7480|10009|51176|54361,CTNNB1|JUN|LRP6|NFYA|WNT10B|ZBTB33|LEF1|WNT4,-5.4891990450018096,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-4.80582477835779,0.0,0.0,0.0,0.0,0.0,-4.920620779762048,hsa04550,M1000001,2,0,KEGG Pathway,24,Signaling pathways regulating pluripotency of stem cells,,-7.278129594838188,15.499069737601848,10.46022587392717,30198,143,109,8,7.339449541284404,2.4978475771938924,208|1499|3624|3845|4089|5595|7480|54361,AKT2|CTNNB1|INHBA|KRAS|SMAD4|MAPK3|WNT10B|WNT4,-4.799290215489276,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-3.135330728135125,0.0,0.0,0.0,0.0,0.0,-3.2187653496388173,hsa04310,M1000001,2,0,KEGG Pathway,24,Wnt signaling pathway,,-6.757453902341336,13.271658517826733,9.571232622315408,30198,167,109,8,7.339449541284404,2.4978475771938924,1499|3725|4040|4089|7480|8840|51176|54361,CTNNB1|JUN|LRP6|SMAD4|WNT10B|CCN4|LEF1|WNT4,-4.358772809906361,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,1,0,0,1,-4.194534462599778,0.0,0.0,-4.188224728188461,0.0,0.0,-2.9612262513296717,hsa05205,M1001001,3,0,KEGG Pathway,24,Proteoglycans in cancer,,-6.08034550462383,10.811546207205192,8.483903139829325,30198,205,109,8,7.339449541284404,2.4978475771938924,208|1499|2002|3845|5595|7480|54361|60495,AKT2|CTNNB1|ELK1|KRAS|MAPK3|WNT10B|WNT4|HPSE2,-3.825696090706177,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,0,-3.909248500364492,0.0,0.0,0.0,0.0,0.0,0.0,WP4336,M1000000,1,0,WikiPathways,27,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,,-6.000000656946112,18.266760762173604,9.92862477182829,30198,91,109,6,5.504587155963303,2.184512281214591,1499|3725|4040|7480|51176|54361,CTNNB1|JUN|LRP6|WNT10B|LEF1|WNT4,-3.7725034890720734,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,0,-3.737511453395418,0.0,0.0,0.0,0.0,0.0,0.0,WP4258,M1000000,1,0,WikiPathways,27,lncRNA in canonical Wnt signaling and colorectal cancer,,-5.659229780949155,15.983415666901903,9.212527779187727,30198,104,109,6,5.504587155963303,2.184512281214591,1499|3725|4040|7480|51176|54361,CTNNB1|JUN|LRP6|WNT10B|LEF1|WNT4,-3.5179845579011166,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,0,-3.5758270504277965,0.0,0.0,0.0,0.0,0.0,0.0,WP428,M1000000,1,0,WikiPathways,27,Wnt signaling,,-5.340191367319638,14.087078214896593,8.57306382475258,30198,118,109,6,5.504587155963303,2.184512281214591,1499|3725|4040|7480|51176|54361,CTNNB1|JUN|LRP6|WNT10B|LEF1|WNT4,-3.254571357970179,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,1,0,1,1,-3.104730662898172,0.0,0.0,-2.6337472232206554,0.0,-3.2383476996255176,-2.3156216000422876,GO:0045596,M1001011,4,0,GO Biological Processes,19,negative regulation of cell differentiation,19_GO:0032502 developmental process,-5.059943600278365,4.756152301452927,6.047409886827389,30198,699,109,12,11.009174311926605,2.9980353079826774,1499|3624|3845|4089|4320|6532|6599|7480|8840|23493|28514|54361,CTNNB1|INHBA|KRAS|SMAD4|MMP11|SLC6A4|SMARCC1|WNT10B|CCN4|HEY2|DLL1|WNT4,-3.025534579551345,0,2,0,0,-15.535080246366794,26.0311557170125,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.3130443013203235,hsa04934,M0000001,1,0,KEGG Pathway,24,Cushing syndrome,,-4.662785687525314,10.724356318437406,7.305439278215985,30198,155,109,6,5.504587155963303,2.184512281214591,1385|1499|5595|7480|51176|54361,CREB1|CTNNB1|MAPK3|WNT10B|LEF1|WNT4,-2.68946293445553,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-3.2212321213060364,0.0,0.0,0.0,0.0,0.0,-3.30490164098102,hsa04150,M1000001,2,0,KEGG Pathway,24,mTOR signaling pathway,,-4.64701745592201,10.655610444601269,7.2772766538477835,30198,156,109,6,5.504587155963303,2.184512281214591,208|3845|4040|5595|7480|54361,AKT2|KRAS|LRP6|MAPK3|WNT10B|WNT4,-2.679157598553728,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,0,-2.309470884291676,0.0,0.0,0.0,0.0,0.0,0.0,GO:1905114,M1000000,1,0,GO Biological Processes,19,cell surface receptor signaling pathway involved in cell-cell signaling,19_GO:0023052 signaling,-4.6022497689973,6.798671694714922,6.335726798752573,30198,326,109,8,7.339449541284404,2.4978475771938924,1499|4040|7480|8840|9127|10009|51176|54361,CTNNB1|LRP6|WNT10B|CCN4|P2RX6|ZBTB33|LEF1|WNT4,-2.646739087808868,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,0,-2.5753097545615478,0.0,0.0,0.0,0.0,0.0,0.0,GO:0016055,M1000000,1,0,GO Biological Processes,19,Wnt signaling pathway,19_GO:0023052 signaling,-4.3193912053455055,7.401988934799356,6.264118301886256,30198,262,109,7,6.422018348623853,2.3480609122499354,1499|4040|7480|8840|10009|51176|54361,CTNNB1|LRP6|WNT10B|CCN4|ZBTB33|LEF1|WNT4,-2.409070669086005,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,0,-2.5753097545615478,0.0,0.0,0.0,0.0,0.0,0.0,GO:0198738,M1000000,1,0,GO Biological Processes,19,cell-cell signaling by wnt,19_GO:0023052 signaling,-4.3193912053455055,7.401988934799356,6.264118301886256,30198,262,109,7,6.422018348623853,2.3480609122499354,1499|4040|7480|8840|10009|51176|54361,CTNNB1|LRP6|WNT10B|CCN4|ZBTB33|LEF1|WNT4,-2.409070669086005,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-2.552141351997772,0.0,0.0,0.0,0.0,0.0,-3.864446570879018,WP5124,M1000001,2,0,WikiPathways,27,Alzheimer's disease,,-4.267651591152856,7.2633749098031135,6.187207722141546,30198,267,109,7,6.422018348623853,2.3480609122499354,208|1499|3845|4040|5595|7480|54361,AKT2|CTNNB1|KRAS|LRP6|MAPK3|WNT10B|WNT4,-2.3604895741381857,0,2,0,0,-15.535080246366794,26.0311557170125,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.6281938889334993,hsa04919,M0000001,1,0,KEGG Pathway,24,Thyroid hormone signaling pathway,,-4.098964283151252,11.448176510728638,6.9311803516610855,30198,121,109,5,4.587155963302752,2.0038348475654213,208|1499|3845|5595|54361,AKT2|CTNNB1|KRAS|MAPK3|WNT4,-2.2177608044254735,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-2.287500033026637,0.0,0.0,0.0,0.0,0.0,-2.3674342060152065,R-HSA-195721,M1000001,2,0,Reactome Gene Sets,6,Signaling by WNT,,-3.681506396545439,5.841328617221179,5.338710180866145,30198,332,109,7,6.422018348623853,2.3480609122499354,208|1499|3845|4040|7480|51176|54361,AKT2|CTNNB1|KRAS|LRP6|WNT10B|LEF1|WNT4,-1.8750145414121315,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-2.2695185050956135,0.0,0.0,0.0,0.0,0.0,-3.4788648914409133,WP2059,M1000001,2,0,WikiPathways,27,Alzheimer's disease and miRNA effects,,-3.642031410611648,5.754662020526502,5.282915923685144,30198,337,109,7,6.422018348623853,2.3480609122499354,208|1499|3845|4040|5595|7480|54361,AKT2|CTNNB1|KRAS|LRP6|MAPK3|WNT10B|WNT4,-1.846628527643953,0,2,0,0,-15.535080246366794,26.0311557170125,
1,0,0,0,0,0,1,-2.113522086504855,0.0,0.0,0.0,0.0,0.0,-3.2651612719022127,hsa05010,M1000001,2,0,KEGG Pathway,24,Alzheimer disease,,-3.30170170081515,5.050315366972478,4.807680513514475,30198,384,109,7,6.422018348623853,2.3480609122499354,208|1499|3845|4040|5595|7480|54361,AKT2|CTNNB1|KRAS|LRP6|MAPK3|WNT10B|WNT4,-1.546916668755719,0,2,0,0,-15.535080246366794,26.0311557170125,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-12.112623417135902,WP4216,M0000001,1,0,WikiPathways,27,Chromosomal and microsatellite instability in colorectal cancer,,-12.836245301936685,37.438631291842306,18.889169657340943,30198,74,109,10,9.174311926605505,2.7648899530730944,208|1499|3725|3845|4089|4436|4616|5595|5966|51176,AKT2|CTNNB1|JUN|KRAS|SMAD4|MSH2|GADD45B|MAPK3|REL|LEF1,-9.333272242871054,0,3,1,1,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-9.600152299444026,hsa05210,M0000001,1,0,KEGG Pathway,24,Colorectal cancer,,-10.566983146491278,28.993172605077874,15.646702244473362,30198,86,109,9,8.256880733944953,2.6362191336361964,208|1499|3725|3845|4089|4436|4616|5595|51176,AKT2|CTNNB1|JUN|KRAS|SMAD4|MSH2|GADD45B|MAPK3|LEF1,-7.423032030067315,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,1,0,0,1,-4.386112129808291,0.0,0.0,-5.7262343924915005,0.0,0.0,-6.34444013258384,WP4155,M1001001,3,0,WikiPathways,27,Endometrial cancer,,-10.137309576303988,35.18042813455658,16.34569708472772,30198,63,109,8,7.339449541284404,2.4978475771938924,208|1499|2002|2246|3845|4616|5595|51176,AKT2|CTNNB1|ELK1|FGF1|KRAS|GADD45B|MAPK3|LEF1,-7.019687398602374,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,0,0,1,1,-4.615437996285881,0.0,0.0,0.0,0.0,-3.5084193365756557,-6.103283704910503,hsa05165,M1000011,3,0,KEGG Pathway,24,Human papillomavirus infection,,-9.62504709747465,10.880955680589818,10.879487024540888,30198,331,109,13,11.926605504587156,3.1043275972683815,208|1284|1311|1385|1499|3381|3845|5595|7148|7480|23493|26508|54361,AKT2|COL4A2|COMP|CREB1|CTNNB1|IBSP|KRAS|MAPK3|TNXB|WNT10B|HEY2|HEYL|WNT4,-6.55572959934759,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.490303605071617,hsa05213,M0000001,1,0,KEGG Pathway,24,Endometrial cancer,,-8.770393154575858,33.43657070547295,14.88224936022438,30198,58,109,7,6.422018348623853,2.3480609122499354,208|1499|2002|3845|4616|5595|51176,AKT2|CTNNB1|ELK1|KRAS|GADD45B|MAPK3|LEF1,-5.820262064168007,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,0,0,0,0,-6.222138171567758,0.0,0.0,0.0,0.0,0.0,0.0,WP4928,M1000000,1,0,WikiPathways,27,MAPK pathway in congenital thyroid cancer,,-8.626463953086025,86.57683486238533,20.607887503305726,30198,16,109,5,4.587155963302752,2.0038348475654213,2002|3725|3845|5595|6464,ELK1|JUN|KRAS|MAPK3|SHC1,-5.709756618165125,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,0,0,1,1,-2.903156518631654,0.0,0.0,0.0,0.0,-2.9858662799216793,-7.377368483431733,hsa04510,M1000011,3,0,KEGG Pathway,24,Focal adhesion,,-8.483993891874924,13.783376694509107,10.94450124898029,30198,201,109,10,9.174311926605505,2.7648899530730944,208|1284|1311|1499|2002|3381|3725|5595|6464|7148,AKT2|COL4A2|COMP|CTNNB1|ELK1|IBSP|JUN|MAPK3|SHC1|TNXB,-5.606532086476582,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,0,0,1,1,-2.8969697536452412,0.0,0.0,0.0,0.0,-2.979658222888655,-7.364570034222322,WP306,M1000011,3,0,WikiPathways,27,Focal adhesion,,-8.463241491722197,13.715142156417476,10.913310295042594,30198,202,109,10,9.174311926605505,2.7648899530730944,208|1284|1311|1499|2002|3381|3725|5595|6464|7148,AKT2|COL4A2|COMP|CTNNB1|ELK1|IBSP|JUN|MAPK3|SHC1|TNXB,-5.606532086476582,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-8.167583417209194,WP4685,M0000001,1,0,WikiPathways,27,Melanoma,,-8.27481082208364,28.519427954668107,13.673684778107049,30198,68,109,7,6.422018348623853,2.3480609122499354,208|1385|2002|3815|3845|4616|5595,AKT2|CREB1|ELK1|KIT|KRAS|GADD45B|MAPK3,-5.4891990450018096,0,3,0,0,-12.836245301936685,177.63529411764708,
1,0,0,0,0,0,1,-3.6199029578672235,0.0,0.0,0.0,0.0,0.0,-7.032686793953168,WP4659,M1000001,2,0,WikiPathways,27,Gastrin signaling pathway,,-8.050634366539548,19.441815548044424,11.873522537593432,30198,114,109,8,7.339449541284404,2.4978475771938924,1385|1499|2002|3725|3815|3845|5595|6464,CREB1|CTNNB1|ELK1|JUN|KIT|KRAS|MAPK3|SHC1,-5.355775781235003,0,3,0,0,-12.836245301936685,177.63529411764708,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-7.9214419786476205,hsa05220,M0000001,1,0,KEGG Pathway,24,Chronic myeloid leukemia,,-7.9214419786476205,66.22368421052633,17.953101565883035,30198,76,30,5,16.666666666666668,6.804138174397717,208|4089|4616|5595|6464,AKT2|SMAD4|GADD45B|MAPK3|SHC1,-4.915793560389939,0,3,0,0,-12.836245301936685,177.63529411764708,
