Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
CNet-SVM,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.9,29,9.1,30198,221,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-2.8
CNet-SVM,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-3.9,29,9,30198,223,14,3,21,11,2002|3725|3845,ELK1|JUN|KRAS,-2.8
CNet-SVM,GO Biological Processes,19,GO:0045165,cell fate commitment,19_GO:0032502 developmental process,-3.8,27,8.6,30198,244,14,3,21,11,2253|7480|54361,FGF8|WNT10B|WNT4,-2.7
CNet-SVM,GO Biological Processes,19,GO:0090068,positive regulation of cell cycle process,19_GO:0048518 positive regulation of biological process,-3.7,25,8.3,30198,259,14,3,21,11,2253|7480|54361,FGF8|WNT10B|WNT4,-2.7
CNet-SVM,GO Biological Processes,19,GO:0042692,muscle cell differentiation,19_GO:0032502 developmental process,-3.7,25,8.3,30198,261,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-2.6
CNet-SVM,GO Biological Processes,19,GO:0198738,cell-cell signaling by wnt,19_GO:0023052 signaling,-3.7,25,8.3,30198,262,14,3,21,11,7480|10009|54361,WNT10B|ZBTB33|WNT4,-2.6
CNet-SVM,GO Biological Processes,19,GO:0016055,Wnt signaling pathway,19_GO:0023052 signaling,-3.7,25,8.3,30198,262,14,3,21,11,7480|10009|54361,WNT10B|ZBTB33|WNT4,-2.6
CNet-SVM,WikiPathways,27,WP5124,Alzheimer's disease,,-3.6,24,8.2,30198,267,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-2.6
CNet-SVM,Reactome Gene Sets,6,R-HSA-1257604,PIP3 activates AKT signaling,,-3.6,24,8.2,30198,267,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-2.6
CNet-SVM,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-3.6,12,6.5,30198,715,14,4,29,12,2002|2920|3725|3845,ELK1|CXCL2|JUN|KRAS,-2.6
CNet-SVM,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-3.6,23,8,30198,280,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-2.6
CNet-SVM,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-3.5,23,7.9,30198,286,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-2.5
CNet-SVM,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-3.5,12,6.4,30198,734,14,4,29,12,2253|7480|10664|54361,FGF8|WNT10B|CTCF|WNT4,-2.5
CNet-SVM,GO Biological Processes,19,GO:0001822,kidney development,19_GO:0032502 developmental process,-3.5,23,7.9,30198,287,14,3,21,11,2246|2253|54361,FGF1|FGF8|WNT4,-2.5
CNet-SVM,GO Biological Processes,19,GO:0007420,brain development,19_GO:0032502 developmental process,-3.5,12,6.3,30198,744,14,4,29,12,1959|2253|3845|54361,EGR2|FGF8|KRAS|WNT4,-2.5
CNet-SVM,GO Biological Processes,19,GO:0072001,renal system development,19_GO:0032502 developmental process,-3.5,22,7.8,30198,296,14,3,21,11,2246|2253|54361,FGF1|FGF8|WNT4,-2.5
CNet-SVM,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-3.5,22,7.7,30198,299,14,3,21,11,2002|3725|3845,ELK1|JUN|KRAS,-2.5
CNet-SVM,Reactome Gene Sets,6,R-HSA-9006925,Intracellular signaling by second messengers,,-3.4,21,7.6,30198,309,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-2.4
CNet-SVM,WikiPathways,27,WP3932,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,,-3.4,21,7.6,30198,309,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-2.4
CNet-SVM,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.4,21,7.5,30198,312,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-2.4
CNet-SVM,GO Biological Processes,19,GO:0060322,head development,19_GO:0032502 developmental process,-3.4,11,6.1,30198,789,14,4,29,12,1959|2253|3845|54361,EGR2|FGF8|KRAS|WNT4,-2.4
CNet-SVM,GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-3.4,20,7.4,30198,323,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-2.4
CNet-SVM,GO Biological Processes,19,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,19_GO:0023052 signaling,-3.4,20,7.4,30198,326,14,3,21,11,7480|10009|54361,WNT10B|ZBTB33|WNT4,-2.4
CNet-SVM,KEGG Pathway,24,hsa05165,Human papillomavirus infection,,-3.4,20,7.3,30198,331,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-2.4
CNet-SVM,Reactome Gene Sets,6,R-HSA-195721,Signaling by WNT,,-3.4,19,7.3,30198,332,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-2.4
CNet-SVM,GO Biological Processes,19,GO:0001655,urogenital system development,19_GO:0032502 developmental process,-3.4,19,7.3,30198,334,14,3,21,11,2246|2253|54361,FGF1|FGF8|WNT4,-2.4
CNet-SVM,WikiPathways,27,WP2059,Alzheimer's disease and miRNA effects,,-3.3,19,7.2,30198,337,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-2.4
CNet-SVM,WikiPathways,27,WP4172,PI3K-Akt signaling pathway,,-3.3,19,7.1,30198,345,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-2.3
CNet-SVM,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-3.3,18,7,30198,354,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-2.3
CNet-SVM,GO Biological Processes,19,GO:0045787,positive regulation of cell cycle,19_GO:0048518 positive regulation of biological process,-3.3,18,7,30198,358,14,3,21,11,2253|7480|54361,FGF8|WNT10B|WNT4,-2.3
CNet-SVM,GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-3.2,17,6.8,30198,374,14,3,21,11,2253|3845|54361,FGF8|KRAS|WNT4,-2.2
CNet-SVM,GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-3.2,17,6.8,30198,382,14,3,21,11,2246|3725|7480,FGF1|JUN|WNT10B,-2.2
CNet-SVM,KEGG Pathway,24,hsa05010,Alzheimer disease,,-3.2,17,6.7,30198,384,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-2.2
CNet-SVM,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-3.1,15,6.4,30198,421,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-2.1
CNet-SVM,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-3,15,6.3,30198,433,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-2.1
CNet-SVM,GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-3,15,6.3,30198,435,14,3,21,11,2002|3845|5179,ELK1|KRAS|PENK,-2.1
CNet-SVM,Reactome Gene Sets,6,R-HSA-449147,Signaling by Interleukins,,-2.9,14,6.1,30198,462,14,3,21,11,2002|2920|3725,ELK1|CXCL2|JUN,-2
CNet-SVM,KEGG Pathway,24,hsa05022,Pathways of neurodegeneration - multiple diseases,,-2.9,14,6,30198,476,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-1.9
CNet-SVM,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0023052 signaling,-2.9,13,5.9,30198,492,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-1.9
CNet-SVM,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-2.8,13,5.8,30198,505,14,3,21,11,2002|5179|7480,ELK1|PENK|WNT10B,-1.9
CNet-SVM,GO Biological Processes,19,GO:0007423,sensory organ development,19_GO:0032502 developmental process,-2.7,12,5.5,30198,555,14,3,21,11,2253|3725|7480,FGF8|JUN|WNT10B,-1.8
CNet-SVM,GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.7,11,5.4,30198,572,14,3,21,11,1959|3845|5179,EGR2|KRAS|PENK,-1.7
CNet-SVM,GO Biological Processes,19,GO:0030855,epithelial cell differentiation,19_GO:0032502 developmental process,-2.7,11,5.3,30198,576,14,3,21,11,2253|3725|54361,FGF8|JUN|WNT4,-1.7
CNet-SVM,GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-2.7,11,5.3,30198,580,14,3,21,11,3725|5179|7480,JUN|PENK|WNT10B,-1.7
CNet-SVM,GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-2.6,11,5.2,30198,605,14,3,21,11,2002|3725|7480,ELK1|JUN|WNT10B,-1.7
CNet-SVM,GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.6,11,5.2,30198,606,14,3,21,11,3725|7480|54361,JUN|WNT10B|WNT4,-1.7
CNet-SVM,GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0023052 signaling,-2.6,11,5.2,30198,606,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-1.7
CNet-SVM,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-2.6,10,5.1,30198,633,14,3,21,11,2920|3845|5179,CXCL2|KRAS|PENK,-1.6
CNet-SVM,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-2.5,10,5,30198,640,14,3,21,11,3725|5179|7480,JUN|PENK|WNT10B,-1.6
CNet-SVM,GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2.5,9.9,4.9,30198,655,14,3,21,11,3725|7480|54361,JUN|WNT10B|WNT4,-1.6
CNet-SVM,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0023052 signaling,-2.4,9.4,4.8,30198,688,14,3,21,11,2246|2253|3725,FGF1|FGF8|JUN,-1.5
CNet-SVM,GO Biological Processes,19,GO:0002520,immune system development,19_GO:0002376 immune system process,-2.4,9.3,4.8,30198,699,14,3,21,11,3725|7480|54361,JUN|WNT10B|WNT4,-1.5
CNet-SVM,GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,19_GO:0032502 developmental process,-2.4,9.3,4.8,30198,699,14,3,21,11,3845|7480|54361,KRAS|WNT10B|WNT4,-1.5
CNet-SVM,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-2.4,8.7,4.6,30198,741,14,3,21,11,2246|2253|3845,FGF1|FGF8|KRAS,-1.4
CNet-SVM,GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.3,8.2,4.4,30198,786,14,3,21,11,3725|7480|10664,JUN|WNT10B|CTCF,-1.4
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa05224,Breast cancer,,-9.3,2.1e+02,29,30198,147,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-7.2
CNet-SVM_MCODE_ALL,WikiPathways,27,WP4262,Breast cancer pathway,,-9.2,1.9e+02,28,30198,157,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-7.2
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654704,SHC-mediated cascade:FGFR3,,-9.1,1.3e+03,61,30198,18,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-7.2
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654706,FRS-mediated FGFR3 signaling,,-9,1.1e+03,58,30198,20,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654719,SHC-mediated cascade:FGFR4,,-9,1.1e+03,58,30198,20,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654688,SHC-mediated cascade:FGFR1,,-8.9,1.1e+03,57,30198,21,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654712,FRS-mediated FGFR4 signaling,,-8.9,1e+03,56,30198,22,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5655332,Signaling by FGFR3 in disease,,-8.9,1e+03,56,30198,22,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654699,SHC-mediated cascade:FGFR2,,-8.8,9.8e+02,54,30198,23,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.9
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654693,FRS-mediated FGFR1 signaling,,-8.8,9.8e+02,54,30198,23,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.9
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654708,Downstream signaling of activated FGFR3,,-8.7,9.1e+02,52,30198,25,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.8
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654700,FRS-mediated FGFR2 signaling,,-8.7,9.1e+02,52,30198,25,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.8
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654716,Downstream signaling of activated FGFR4,,-8.6,8.4e+02,50,30198,27,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654696,Downstream signaling of activated FGFR2,,-8.5,7.5e+02,48,30198,30,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654687,Downstream signaling of activated FGFR1,,-8.4,7.3e+02,47,30198,31,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.6
CNet-SVM_MCODE_ALL,WikiPathways,27,WP382,MAPK signaling pathway,,-8.3,1.2e+02,22,30198,249,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-6.5
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5655302,Signaling by FGFR1 in disease,,-8.1,6e+02,42,30198,38,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.4
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654741,Signaling by FGFR3,,-8.1,5.7e+02,41,30198,40,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.3
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa04010,MAPK signaling pathway,,-8.1,1e+02,20,30198,294,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-6.3
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654743,Signaling by FGFR4,,-8,5.5e+02,41,30198,41,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.3
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5655253,Signaling by FGFR2 in disease,,-8,5.3e+02,40,30198,43,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.2
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-7.9,93,19,30198,325,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-6.2
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-112399,IRS-mediated signalling,,-7.8,4.7e+02,38,30198,48,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.1
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654736,Signaling by FGFR1,,-7.8,4.5e+02,37,30198,50,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6.1
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2428928,IRS-related events triggered by IGF1R,,-7.7,4.4e+02,36,30198,52,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2428924,IGF1R signaling cascade,,-7.7,4.3e+02,36,30198,53,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-74751,Insulin receptor signalling cascade,,-7.7,4.2e+02,35,30198,54,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),,-7.7,4.2e+02,35,30198,54,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-6
CNet-SVM_MCODE_ALL,Canonical Pathways,11,M276,PID FGF PATHWAY,,-7.6,4.1e+02,35,30198,55,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1226099,Signaling by FGFR in disease,,-7.5,3.6e+02,33,30198,63,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-5.8
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa05218,Melanoma,,-7.3,3.1e+02,31,30198,72,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-5.7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5654738,Signaling by FGFR2,,-7.3,3.1e+02,30,30198,73,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-5.7
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-74752,Signaling by Insulin receptor,,-7.2,2.9e+02,29,30198,78,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-5.6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-190236,Signaling by FGFR,,-7,2.6e+02,28,30198,87,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-5.5
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa05200,Pathways in cancer,,-7,57,15,30198,531,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-5.5
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-6.6,46,13,30198,663,4,4,1e+02,22,2246|2253|3725|3845,FGF1|FGF8|JUN|KRAS,-5.2
CNet-SVM_MCODE_ALL,WikiPathways,27,WP3931,Embryonic stem cell pluripotency pathways,,-6.6,1.9e+02,24,30198,119,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-5.2
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0048754,branching morphogenesis of an epithelial tube,19_GO:0032502 developmental process,-6.5,1.7e+02,23,30198,133,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-5
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-6.4,1.6e+02,22,30198,145,4,3,75,22,2253|3725|3845,FGF8|JUN|KRAS,-4.9
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa05226,Gastric cancer,,-6.3,1.5e+02,21,30198,149,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.9
CNet-SVM_MCODE_ALL,WikiPathways,27,WP51,Regulation of actin cytoskeleton,,-6.3,1.5e+02,21,30198,150,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.9
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0061138,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-6.2,1.4e+02,20,30198,162,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.8
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-6.1,1.3e+02,20,30198,171,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.8
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0030324,lung development,19_GO:0032502 developmental process,-6.1,1.3e+02,20,30198,174,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.7
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0030323,respiratory tube development,19_GO:0032502 developmental process,-6.1,1.3e+02,19,30198,178,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.7
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0060541,respiratory system development,19_GO:0032502 developmental process,-6,1.1e+02,18,30198,198,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.6
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-5.9,1.1e+02,18,30198,207,4,3,75,22,2253|3725|3845,FGF8|JUN|KRAS,-4.6
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:1901215,negative regulation of neuron death,19_GO:0048519 negative regulation of biological process,-5.9,1.1e+02,18,30198,209,4,3,75,22,2253|3725|3845,FGF8|JUN|KRAS,-4.6
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa04015,Rap1 signaling pathway,,-5.9,1.1e+02,18,30198,210,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.6
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa05207,Chemical carcinogenesis - receptor activation,,-5.9,1.1e+02,18,30198,212,4,3,75,22,2253|3725|3845,FGF8|JUN|KRAS,-4.5
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa04810,Regulation of actin cytoskeleton,,-5.8,1e+02,18,30198,218,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.5
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-5.8,1e+02,17,30198,221,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-4.5
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa04014,Ras signaling pathway,,-5.7,98,17,30198,232,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.4
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1257604,PIP3 activates AKT signaling,,-5.6,85,16,30198,267,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-4.3
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-5.5,81,15,30198,280,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.2
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-5.5,79,15,30198,286,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.2
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0060562,epithelial tube morphogenesis,19_GO:0032502 developmental process,-5.4,74,15,30198,307,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.1
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006925,Intracellular signaling by second messengers,,-5.4,73,15,30198,309,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-4.1
CNet-SVM_MCODE_ALL,WikiPathways,27,WP3932,Focal adhesion: PI3K-Akt-mTOR-signaling pathway,,-5.4,73,15,30198,309,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4.1
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-5.4,73,15,30198,312,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-4.1
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:1901214,regulation of neuron death,19_GO:0050789 regulation of biological process,-5.4,72,15,30198,314,4,3,75,22,2253|3725|3845,FGF8|JUN|KRAS,-4.1
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-5.3,70,14,30198,323,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-4.1
CNet-SVM_MCODE_ALL,WikiPathways,27,WP4172,PI3K-Akt signaling pathway,,-5.2,66,14,30198,345,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4
CNet-SVM_MCODE_ALL,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-5.2,64,14,30198,354,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-4
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-5,54,13,30198,421,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.8
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-4.9,52,12,30198,433,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-3.8
CNet-SVM_MCODE_ALL,WikiPathways,27,WP5087,Malignant pleural mesothelioma,,-4.9,51,12,30198,447,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.7
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,19_GO:0032502 developmental process,-4.9,51,12,30198,447,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-3.7
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0071363,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-4.8,48,12,30198,468,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.7
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0023052 signaling,-4.8,46,12,30198,492,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.6
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-4.8,45,12,30198,498,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.6
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-4.7,45,11,30198,505,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.6
CNet-SVM_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-4.7,43,11,30198,521,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-3.6
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-4.7,43,11,30198,526,4,3,75,22,2246|2253|3725,FGF1|FGF8|JUN,-3.6
CNet-SVM_MCODE_ALL,GO Biological Processes,19,GO:0048729,tissue morphogenesis,19_GO:0032502 developmental process,-4.6,41,11,30198,557,4,3,75,22,2246|2253|3845,FGF1|FGF8|KRAS,-3.5
